Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3332-1749-6809-09038,"Jul 9, 2021",5:13:23 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,CA,ON,L8R 2K5,CAD,4.49,0.67643,EUR,3.04
GPA.3332-1749-6809-09038,"Jul 9, 2021",5:13:23 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,CA,ON,L8R 2K5,CAD,-0.67,0.67643,EUR,-0.45
GPA.3385-5750-9828-41332,"Jul 10, 2021",2:11:09 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,CA,BC,V0J 2X1,CAD,7.49,0.67643,EUR,5.07
GPA.3385-5750-9828-41332,"Jul 10, 2021",2:11:09 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sunfish,CA,BC,V0J 2X1,CAD,-1.12,0.67643,EUR,-0.76
GPA.3337-8176-5448-31964,"Jul 10, 2021",2:11:22 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,CA,BC,V0J 2X1,CAD,4.49,0.67643,EUR,3.04
GPA.3337-8176-5448-31964,"Jul 10, 2021",2:11:22 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sunfish,CA,BC,V0J 2X1,CAD,-0.67,0.67643,EUR,-0.45
GPA.3339-0411-6961-70795,"Jul 10, 2021",3:31:42 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,NJ,07071,USD,5.49,0.84195,EUR,4.62
GPA.3339-0411-6961-70795,"Jul 10, 2021",3:31:42 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,NJ,07071,USD,-0.82,0.84195,EUR,-0.69
GPA.3393-2354-4057-43414,"Jul 10, 2021",6:06:26 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,PA,18017,USD,3.49,0.84195,EUR,2.94
GPA.3393-2354-4057-43414,"Jul 10, 2021",6:06:26 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,PA,18017,USD,-0.52,0.84195,EUR,-0.44
GPA.3374-0219-7164-26501,"Jul 10, 2021",6:06:43 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,PA,18017,USD,5.49,0.84195,EUR,4.62
GPA.3374-0219-7164-26501,"Jul 10, 2021",6:06:43 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,PA,18017,USD,-0.82,0.84195,EUR,-0.69
GPA.3344-2905-4819-24763,"Jul 10, 2021",6:20:21 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,PA,18018,USD,5.49,0.84195,EUR,4.62
GPA.3344-2905-4819-24763,"Jul 10, 2021",6:20:21 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,PA,18018,USD,-0.82,0.84195,EUR,-0.69
GPA.3345-3463-9268-92999,"Jul 10, 2021",7:15:28 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,MA,01588,USD,3.49,0.84195,EUR,2.94
GPA.3345-3463-9268-92999,"Jul 10, 2021",7:15:28 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,MA,01588,USD,-0.52,0.84195,EUR,-0.44
GPA.3329-8091-8181-51605,"Jul 10, 2021",8:00:13 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,MA,01588,USD,5.49,0.84195,EUR,4.62
GPA.3329-8091-8181-51605,"Jul 10, 2021",8:00:13 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,MA,01588,USD,-0.82,0.84195,EUR,-0.69
GPA.3312-8990-4997-66082,"Jul 10, 2021",11:06:32 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,MO,65737,USD,5.49,0.84195,EUR,4.62
GPA.3312-8990-4997-66082,"Jul 10, 2021",11:06:32 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,MO,65737,USD,-0.82,0.84195,EUR,-0.69
GPA.3303-5727-6649-75838,"Jul 10, 2021",11:52:12 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus8T,SE,,23934,SEK,33.32,0.09823,EUR,3.27
GPA.3305-3075-3260-79709,"Jul 10, 2021",12:24:44 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TN,37130,USD,3.49,0.84195,EUR,2.94
GPA.3305-3075-3260-79709,"Jul 10, 2021",12:24:44 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond2q,US,TN,37130,USD,-0.52,0.84195,EUR,-0.44
GPA.3375-4812-1347-18096,"Jul 10, 2021",12:25:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,TN,37130,USD,5.49,0.84195,EUR,4.62
GPA.3375-4812-1347-18096,"Jul 10, 2021",12:25:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond2q,US,TN,37130,USD,-0.82,0.84195,EUR,-0.69
GPA.3301-0588-1866-19456,"Jul 10, 2021",1:27:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,CA,92804,USD,5.49,0.84195,EUR,4.62
GPA.3301-0588-1866-19456,"Jul 10, 2021",1:27:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,US,CA,92804,USD,-0.82,0.84195,EUR,-0.69
GPA.3331-4793-5444-59993,"Jul 10, 2021",2:15:57 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gtelwifiue,US,OK,73078,USD,5.49,0.84195,EUR,4.62
GPA.3331-4793-5444-59993,"Jul 10, 2021",2:15:57 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gtelwifiue,US,OK,73078,USD,-0.82,0.84195,EUR,-0.69
GPA.3317-0995-1995-50598,"Jul 10, 2021",3:52:32 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh30xlm,US,FL,34668,USD,5.49,0.84195,EUR,4.62
GPA.3317-0995-1995-50598,"Jul 10, 2021",3:52:32 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh30xlm,US,FL,34668,USD,-0.82,0.84195,EUR,-0.69
GPA.3390-0926-7792-16871,"Jul 10, 2021",5:54:47 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a10e,US,CO,80013,USD,5.49,0.84195,EUR,4.62
GPA.3390-0926-7792-16871,"Jul 10, 2021",5:54:47 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a10e,US,CO,80013,USD,-0.82,0.84195,EUR,-0.69
GPA.3363-9161-4989-92304,"Jul 10, 2021",6:11:29 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWCLT,PH,,1103,PHP,295.0,0.016815,EUR,4.96
GPA.3363-9161-4989-92304,"Jul 10, 2021",6:11:29 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,HWCLT,PH,,1103,PHP,-44.25,0.016815,EUR,-0.74
GPA.3333-2018-5662-47862,"Jul 10, 2021",8:44:25 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nobleltetmo,US,CA,92131,USD,3.49,0.84195,EUR,2.94
GPA.3333-2018-5662-47862,"Jul 10, 2021",8:44:25 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,nobleltetmo,US,CA,92131,USD,-0.52,0.84195,EUR,-0.44
GPA.3361-3463-7646-10917,"Jul 10, 2021",8:45:05 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nobleltetmo,US,CA,92131,USD,5.49,0.84195,EUR,4.62
GPA.3361-3463-7646-10917,"Jul 10, 2021",8:45:05 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nobleltetmo,US,CA,92131,USD,-0.82,0.84195,EUR,-0.69
GPA.3322-7201-7282-88084,"Jul 11, 2021",7:43:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Seattle_VZW,US,GA,30297,USD,5.49,0.84195,EUR,4.62
GPA.3322-7201-7282-88084,"Jul 11, 2021",7:43:23 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,Seattle_VZW,US,GA,30297,USD,-0.82,0.84195,EUR,-0.69
GPA.3330-7923-2210-64881,"Jul 11, 2021",7:43:37 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Seattle_VZW,US,GA,30297,USD,3.49,0.84195,EUR,2.94
GPA.3330-7923-2210-64881,"Jul 11, 2021",7:43:37 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,Seattle_VZW,US,GA,30297,USD,-0.52,0.84195,EUR,-0.44
GPA.3355-4747-8437-03539,"Jul 11, 2021",11:27:00 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,PVT-R78-3288,US,MO,64733,USD,5.49,0.84195,EUR,4.62
GPA.3355-4747-8437-03539,"Jul 11, 2021",11:27:00 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,PVT-R78-3288,US,MO,64733,USD,-0.82,0.84195,EUR,-0.69
GPA.3376-5102-0343-61943,"Jul 11, 2021",12:13:58 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,curtana,ES,BARCELONA,08027,EUR,3.5,1.0,EUR,3.5
GPA.3361-4434-0372-32066,"Jul 11, 2021",12:15:16 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,curtana,ES,BARCELONA,08027,EUR,2.1,1.0,EUR,2.1
GPA.3312-6179-1440-62716,"Jul 11, 2021",1:57:30 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,IL,62353,USD,5.49,0.84215,EUR,4.62
GPA.3312-6179-1440-62716,"Jul 11, 2021",1:57:30 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,IL,62353,USD,-0.82,0.84215,EUR,-0.69
GPA.3304-2654-6994-64601,"Jul 11, 2021",1:58:00 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,IL,62353,USD,3.49,0.84215,EUR,2.94
GPA.3304-2654-6994-64601,"Jul 11, 2021",1:58:00 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c2q,US,IL,62353,USD,-0.52,0.84215,EUR,-0.44
GPA.3357-9705-1886-59378,"Jul 11, 2021",2:04:08 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,WI,54937,USD,5.49,0.8421,EUR,4.62
GPA.3357-9705-1886-59378,"Jul 11, 2021",2:04:08 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,t2q,US,WI,54937,USD,-0.82,0.8421,EUR,-0.69
GPA.3322-9743-7297-84437,"Jul 11, 2021",2:04:58 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,WI,54937,USD,3.49,0.8421,EUR,2.94
GPA.3322-9743-7297-84437,"Jul 11, 2021",2:04:58 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,t2q,US,WI,54937,USD,-0.52,0.8421,EUR,-0.44
GPA.3333-8922-1279-71021,"Jul 11, 2021",2:17:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,IL,62353,USD,5.49,0.8421,EUR,4.62
GPA.3333-8922-1279-71021,"Jul 11, 2021",2:17:53 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,IL,62353,USD,-0.82,0.8421,EUR,-0.69
GPA.3392-2572-7232-68784,"Jul 11, 2021",2:34:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2lte,GB,,BN1 6RA,GBP,2.97,1.1702,EUR,3.48
GPA.3310-2026-7741-22418,"Jul 11, 2021",2:37:25 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,PA,18255,USD,5.49,0.8421,EUR,4.62
GPA.3310-2026-7741-22418,"Jul 11, 2021",2:37:25 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,PA,18255,USD,-0.82,0.8421,EUR,-0.69
GPA.3387-3624-7616-59384,"Jul 11, 2021",2:52:28 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2lte,GB,,BN1 6RA,GBP,1.84,1.1702,EUR,2.15
GPA.3369-9825-1642-39137,"Jul 11, 2021",5:58:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ali,US,IN,47117,USD,5.49,0.84205,EUR,4.62
GPA.3369-9825-1642-39137,"Jul 11, 2021",5:58:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ali,US,IN,47117,USD,-0.82,0.84205,EUR,-0.69
GPA.3305-6700-0270-88222,"Jul 11, 2021",7:07:35 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,WI,54935,USD,3.49,0.8421,EUR,2.94
GPA.3305-6700-0270-88222,"Jul 11, 2021",7:07:35 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0q,US,WI,54935,USD,-0.52,0.8421,EUR,-0.44
GPA.3337-6833-2060-91405,"Jul 11, 2021",7:52:56 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,walleye,US,TX,76306,USD,5.49,0.8421,EUR,4.62
GPA.3337-6833-2060-91405,"Jul 11, 2021",7:52:56 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,walleye,US,TX,76306,USD,-0.82,0.8421,EUR,-0.69
GPA.3313-5953-6466-66486,"Jul 11, 2021",8:04:53 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,WA,98499,USD,5.49,0.84235,EUR,4.62
GPA.3313-5953-6466-66486,"Jul 11, 2021",8:04:53 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mdh50lm,US,WA,98499,USD,-0.82,0.84235,EUR,-0.69
GPA.3395-6326-9493-91875,"Jul 11, 2021",9:24:21 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MD,20827,USD,5.49,0.84235,EUR,4.62
GPA.3395-6326-9493-91875,"Jul 11, 2021",9:24:21 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,MD,20827,USD,-0.82,0.84235,EUR,-0.69
GPA.3370-9433-6424-29726,"Jul 12, 2021",8:53:15 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,UT,84067,USD,5.49,0.8428,EUR,4.63
GPA.3370-9433-6424-29726,"Jul 12, 2021",8:53:15 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,UT,84067,USD,-0.82,0.8428,EUR,-0.69
GPA.3380-1948-5195-16896,"Jul 12, 2021",10:40:27 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,foles,US,GA,30519,USD,3.49,0.84335,EUR,2.94
GPA.3380-1948-5195-16896,"Jul 12, 2021",10:40:27 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,foles,US,GA,30519,USD,-0.52,0.84335,EUR,-0.44
GPA.3338-8753-0678-87606,"Jul 12, 2021",2:56:16 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,CA,90650,USD,3.49,0.84315,EUR,2.94
GPA.3338-8753-0678-87606,"Jul 12, 2021",2:56:16 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,sofiap,US,CA,90650,USD,-0.52,0.84315,EUR,-0.44
GPA.3397-5796-8543-60229,"Jul 12, 2021",4:57:47 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,CA,96001,USD,5.49,0.843,EUR,4.63
GPA.3397-5796-8543-60229,"Jul 12, 2021",4:57:47 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a71xq,US,CA,96001,USD,-0.82,0.843,EUR,-0.69
GPA.3392-7556-1610-86513,"Jul 12, 2021",5:26:59 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,IN,46526,USD,3.49,0.84295,EUR,2.94
GPA.3392-7556-1610-86513,"Jul 12, 2021",5:26:59 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,bonito,US,IN,46526,USD,-0.52,0.84295,EUR,-0.44
GPA.3353-7340-8885-65474,"Jul 12, 2021",5:33:14 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,US,IN,46526,USD,5.49,0.84295,EUR,4.63
GPA.3353-7340-8885-65474,"Jul 12, 2021",5:33:14 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bonito,US,IN,46526,USD,-0.82,0.84295,EUR,-0.69
GPA.3320-7914-1050-52841,"Jul 12, 2021",6:49:18 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltecs,CA,AB,T6j6g6,CAD,7.49,0.67677,EUR,5.07
GPA.3320-7914-1050-52841,"Jul 12, 2021",6:49:18 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltecs,CA,AB,T6j6g6,CAD,-1.12,0.67677,EUR,-0.76
GPA.3310-2339-4591-11632,"Jul 13, 2021",12:24:41 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,78023,USD,5.49,0.84325,EUR,4.63
GPA.3310-2339-4591-11632,"Jul 13, 2021",12:24:41 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,78023,USD,-0.82,0.84325,EUR,-0.69
GPA.3313-5578-0315-35689,"Jul 13, 2021",4:07:17 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,surfna,US,KY,41098,USD,3.49,0.84445,EUR,2.95
GPA.3313-5578-0315-35689,"Jul 13, 2021",4:07:17 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,surfna,US,KY,41098,USD,-0.52,0.84445,EUR,-0.44
GPA.3378-4806-6130-32532,"Jul 13, 2021",7:30:57 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,GB,,PH165SB,GBP,1.84,1.1723,EUR,2.16
GPA.3393-7128-3103-74617,"Jul 13, 2021",7:31:16 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,GB,,PH165SB,GBP,2.97,1.1723,EUR,3.48
GPA.3333-4389-7359-50384,"Jul 13, 2021",7:37:44 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d1,DE,,63263,EUR,2.13,1.0,EUR,2.13
GPA.3334-5396-5471-22402,"Jul 13, 2021",9:20:31 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus8TTMO,US,FL,34758,USD,3.49,0.84595,EUR,2.95
GPA.3334-5396-5471-22402,"Jul 13, 2021",9:20:31 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,OnePlus8TTMO,US,FL,34758,USD,-0.52,0.84595,EUR,-0.44
GPA.3349-1495-6228-36596,"Jul 13, 2021",12:24:50 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,CO,80530,USD,5.49,0.84855,EUR,4.66
GPA.3349-1495-6228-36596,"Jul 13, 2021",12:24:50 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,CO,80530,USD,-0.82,0.84855,EUR,-0.7
GPA.3354-8910-9310-59526,"Jul 13, 2021",2:53:20 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,I3113,GB,,TS20 2LF,GBP,2.97,1.1729,EUR,3.48
GPA.3368-8501-0950-55812,"Jul 13, 2021",2:59:42 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topeltetfnvzw,US,OH,44830,USD,5.49,0.8491,EUR,4.66
GPA.3368-8501-0950-55812,"Jul 13, 2021",2:59:42 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,j7topeltetfnvzw,US,OH,44830,USD,-0.82,0.8491,EUR,-0.7
GPA.3395-3095-8715-69915,"Jul 13, 2021",3:23:58 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,TX,76180,USD,5.49,0.8492,EUR,4.66
GPA.3395-3095-8715-69915,"Jul 13, 2021",3:23:58 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,TX,76180,USD,-0.82,0.8492,EUR,-0.7
GPA.3303-9733-0225-75351,"Jul 13, 2021",10:03:09 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,r8q,US,UT,84729,USD,3.49,0.84865,EUR,2.96
