Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency),Base Plan ID,Offer ID,Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product ID,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
GPA.3322-1480-6346-59103,"Jul 30, 2021",10:53:23 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,M7,US,CA,95519,USD,-0.52,0.843,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3356-4850-2355-53557,"Jul 30, 2021",10:57:41 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,M7,US,CA,95519,USD,5.49,0.843,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3356-4850-2355-53557,"Jul 30, 2021",10:57:41 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,M7,US,CA,95519,USD,-0.82,0.843,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3386-7583-3452-69347,"Jul 30, 2021",11:19:27 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a10e,US,MI,48317,USD,3.49,0.84335,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3386-7583-3452-69347,"Jul 30, 2021",11:19:27 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a10e,US,MI,48317,USD,-0.52,0.84335,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3378-8117-6342-44207,"Jul 30, 2021",1:00:50 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,KS,66739,USD,5.49,0.8434,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3378-8117-6342-44207,"Jul 30, 2021",1:00:50 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sofiap,US,KS,66739,USD,-0.82,0.8434,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3342-7011-9997-31757,"Jul 30, 2021",1:28:42 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dh0lm,US,SC,29601,USD,5.49,0.8434,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3342-7011-9997-31757,"Jul 30, 2021",1:28:42 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dh0lm,US,SC,29601,USD,-0.82,0.8434,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3362-7959-8662-90907,"Jul 30, 2021",2:38:37 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a01q,US,SC,29384,USD,3.49,0.84305,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3362-7959-8662-90907,"Jul 30, 2021",2:38:37 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a01q,US,SC,29384,USD,-0.52,0.84305,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3365-4975-6780-56026,"Jul 30, 2021",3:18:13 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,caymanslm,DE,,83024,EUR,2.13,1.0,EUR,2.13,,,,,,,,,,,,,,,,,
GPA.3302-7668-7995-46757,"Jul 30, 2021",3:24:09 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,caymanslm,DE,,83024,EUR,3.56,1.0,EUR,3.56,,,,,,,,,,,,,,,,,
GPA.3343-3063-4242-29658,"Jul 30, 2021",3:26:33 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bbb100,CA,ON,N2P 1P7,CAD,7.49,0.67547,EUR,5.06,,,,,,,,,,,,,,,,,
GPA.3343-3063-4242-29658,"Jul 30, 2021",3:26:33 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,bbb100,CA,ON,N2P 1P7,CAD,-1.12,0.67547,EUR,-0.76,,,,,,,,,,,,,,,,,
GPA.3332-1769-8493-46432,"Jul 30, 2021",6:30:19 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,TN,37128,USD,3.49,0.84265,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3332-1769-8493-46432,"Jul 30, 2021",6:30:19 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,c1q,US,TN,37128,USD,-0.52,0.84265,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3375-2095-0002-58177,"Jul 31, 2021",6:08:04 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,FL,33776,USD,3.49,0.84265,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3375-2095-0002-58177,"Jul 31, 2021",6:08:04 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,o1q,US,FL,33776,USD,-0.52,0.84265,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3319-3563-3134-79920,"Jul 31, 2021",7:58:00 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,UT,84651,USD,5.49,0.84265,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3319-3563-3134-79920,"Jul 31, 2021",7:58:00 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a20p,US,UT,84651,USD,-0.82,0.84265,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3300-2773-0697-05369,"Jul 31, 2021",10:52:43 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqltesq,US,CA,92802,USD,5.49,0.84265,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3300-2773-0697-05369,"Jul 31, 2021",10:52:43 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqltesq,US,CA,92802,USD,-0.82,0.84265,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3345-9174-6021-44128,"Jul 31, 2021",11:52:00 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,TX,78602,USD,3.49,0.84265,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3345-9174-6021-44128,"Jul 31, 2021",11:52:00 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,TX,78602,USD,-0.52,0.84265,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3375-7857-3179-82228,"Jul 31, 2021",11:52:18 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,78602,USD,5.49,0.84265,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3375-7857-3179-82228,"Jul 31, 2021",11:52:18 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqltesq,US,TX,78602,USD,-0.82,0.84265,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3391-4138-2010-67401,"Jul 31, 2021",12:09:39 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,lt03wifiue,US,MN,56573,USD,3.49,0.84265,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3391-4138-2010-67401,"Jul 31, 2021",12:09:39 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,lt03wifiue,US,MN,56573,USD,-0.52,0.84265,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3309-8807-4943-29875,"Jul 31, 2021",3:36:52 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqlteue,US,CO,80743,USD,5.49,0.84265,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3309-8807-4943-29875,"Jul 31, 2021",3:36:52 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dreamqlteue,US,CO,80743,USD,-0.82,0.84265,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3340-2494-7039-07063,"Jul 31, 2021",3:37:26 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,US,MN,55418,USD,3.49,0.84265,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3340-2494-7039-07063,"Jul 31, 2021",3:37:26 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a51,US,MN,55418,USD,-0.52,0.84265,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3318-6061-2298-77251,"Jul 31, 2021",5:14:26 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,starqltesq,US,ID,83634,USD,1.99,0.84265,EUR,1.68,,,,,,,,,,,,,,,,,
GPA.3318-6061-2298-77251,"Jul 31, 2021",5:14:26 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,starqltesq,US,ID,83634,USD,-0.3,0.84265,EUR,-0.25,,,,,,,,,,,,,,,,,
GPA.3322-4080-5797-20558,"Jul 31, 2021",5:14:45 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,starqltesq,US,ID,83634,USD,2.49,0.84265,EUR,2.1,,,,,,,,,,,,,,,,,
GPA.3322-4080-5797-20558,"Jul 31, 2021",5:14:45 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,starqltesq,US,ID,83634,USD,-0.37,0.84265,EUR,-0.31,,,,,,,,,,,,,,,,,
GPA.3371-8563-4424-08833,"Jul 31, 2021",9:13:33 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv1s,US,IN,47901,USD,5.49,0.84265,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3371-8563-4424-08833,"Jul 31, 2021",9:13:33 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,cv1s,US,IN,47901,USD,-0.82,0.84265,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3366-5335-7447-64180,"Jul 31, 2021",9:30:11 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,NH,03064,USD,3.49,0.84265,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3366-5335-7447-64180,"Jul 31, 2021",9:30:11 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,NH,03064,USD,-0.52,0.84265,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3386-7086-1527-85919,"Jul 31, 2021",10:19:14 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,james,US,WA,98101,USD,5.49,0.84265,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3386-7086-1527-85919,"Jul 31, 2021",10:19:14 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,james,US,WA,98101,USD,-0.82,0.84265,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3364-2193-8253-61174,"Aug 1, 2021",11:07:28 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mth8,US,GA,30032,USD,5.49,0.84265,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3364-2193-8253-61174,"Aug 1, 2021",11:07:28 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mth8,US,GA,30032,USD,-0.82,0.84265,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3376-8028-3299-83130,"Aug 1, 2021",11:07:43 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mth8,US,GA,30032,USD,3.49,0.84265,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3376-8028-3299-83130,"Aug 1, 2021",11:07:43 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mth8,US,GA,30032,USD,-0.52,0.84265,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3316-2970-3065-13412,"Aug 1, 2021",1:10:21 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gts7xlwifi,US,NE,68005,USD,3.49,0.8427,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3316-2970-3065-13412,"Aug 1, 2021",1:10:21 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,gts7xlwifi,US,NE,68005,USD,-0.52,0.8427,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3300-0537-9454-52629,"Aug 1, 2021",1:10:36 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,NE,68005,USD,5.49,0.8427,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3300-0537-9454-52629,"Aug 1, 2021",1:10:36 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gts7xlwifi,US,NE,68005,USD,-0.82,0.8427,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3349-3181-3147-87125,"Aug 1, 2021",3:13:25 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,NV,89429,USD,3.49,0.84245,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3349-3181-3147-87125,"Aug 1, 2021",3:13:25 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,US,NV,89429,USD,-0.52,0.84245,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3317-8809-4185-67857,"Aug 1, 2021",3:14:11 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,NV,89429,USD,5.49,0.84245,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3317-8809-4185-67857,"Aug 1, 2021",3:14:11 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,p3q,US,NV,89429,USD,-0.82,0.84245,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3303-0321-1073-23061,"Aug 1, 2021",7:50:28 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,davinci,RU,Ярославская область,150029,RUB,299.17,0.01152,EUR,3.45,,,,,,,,,,,,,,,,,
GPA.3303-0321-1073-23061,"Aug 1, 2021",7:50:28 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,davinci,RU,Ярославская область,150029,RUB,-44.88,0.01152,EUR,-0.52,,,,,,,,,,,,,,,,,
GPA.3379-1158-7918-95391,"Aug 1, 2021",7:53:58 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,davinci,RU,Ярославская область,150029,RUB,190.83,0.01152,EUR,2.2,,,,,,,,,,,,,,,,,
GPA.3379-1158-7918-95391,"Aug 1, 2021",7:53:58 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,davinci,RU,Ярославская область,150029,RUB,-28.62,0.01152,EUR,-0.33,,,,,,,,,,,,,,,,,
GPA.3305-1973-4315-68393,"Aug 1, 2021",9:55:28 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dream2qltesq,US,OR,97478,USD,5.49,0.8424,EUR,4.62,,,,,,,,,,,,,,,,,
GPA.3305-1973-4315-68393,"Aug 1, 2021",9:55:28 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,dream2qltesq,US,OR,97478,USD,-0.82,0.8424,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3339-4925-1434-79167,"Aug 2, 2021",3:08:16 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3s,GB,,BS3 5AB,GBP,1.84,1.1712,EUR,2.15,,,,,,,,,,,,,,,,,
GPA.3394-7353-2042-75984,"Aug 2, 2021",9:08:51 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,IRM_sprout,GB,,BN13 2BS,GBP,1.84,1.1697,EUR,2.15,,,,,,,,,,,,,,,,,
GPA.3341-6722-7724-16867,"Aug 2, 2021",10:55:01 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,CA,BC,V2J1L8,CAD,4.49,0.67375,EUR,3.03,,,,,,,,,,,,,,,,,
GPA.3341-6722-7724-16867,"Aug 2, 2021",10:55:01 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,p3q,CA,BC,V2J1L8,CAD,-0.67,0.67375,EUR,-0.45,,,,,,,,,,,,,,,,,
GPA.3357-7742-8244-44929,"Aug 2, 2021",11:48:07 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,PA,15938,USD,5.49,0.8425,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3357-7742-8244-44929,"Aug 2, 2021",11:48:07 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d2q,US,PA,15938,USD,-0.82,0.8425,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3380-4406-9126-68824,"Aug 2, 2021",11:50:38 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,PA,15938,USD,3.49,0.8425,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3380-4406-9126-68824,"Aug 2, 2021",11:50:38 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d2q,US,PA,15938,USD,-0.52,0.8425,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3380-3625-4201-30615,"Aug 2, 2021",11:53:18 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,AK,99709,USD,5.49,0.8425,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3380-3625-4201-30615,"Aug 2, 2021",11:53:18 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,AK,99709,USD,-0.82,0.8425,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3345-7566-0022-69383,"Aug 2, 2021",3:28:41 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,dreamlte,GB,,PE19 5YH,GBP,1.33,1.1702,EUR,1.56,,,,,,,,,,,,,,,,,
GPA.3349-0059-2134-96785,"Aug 2, 2021",5:09:57 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,p3q,US,CA,90210,USD,1.99,0.8422,EUR,1.68,,,,,,,,,,,,,,,,,
GPA.3349-0059-2134-96785,"Aug 2, 2021",5:09:57 PM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,p3q,US,CA,90210,USD,-0.3,0.8422,EUR,-0.25,,,,,,,,,,,,,,,,,
GPA.3328-8908-8324-78382,"Aug 2, 2021",5:10:46 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,p3q,US,CA,90210,USD,2.49,0.8422,EUR,2.1,,,,,,,,,,,,,,,,,
GPA.3328-8908-8324-78382,"Aug 2, 2021",5:10:46 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,p3q,US,CA,90210,USD,-0.37,0.8422,EUR,-0.31,,,,,,,,,,,,,,,,,
GPA.3372-2617-2416-99967,"Aug 2, 2021",6:55:05 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ASUS_I003_1,US,IN,47130,USD,5.49,0.8421,EUR,4.62,,,,,,,,,,,,,,,,,
GPA.3372-2617-2416-99967,"Aug 2, 2021",6:55:05 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,ASUS_I003_1,US,IN,47130,USD,-0.82,0.8421,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3312-6287-2184-08011,"Aug 2, 2021",7:24:43 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nobleltevzw,US,FL,33936,USD,5.49,0.8423,EUR,4.62,,,,,,,,,,,,,,,,,
GPA.3312-6287-2184-08011,"Aug 2, 2021",7:24:43 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,nobleltevzw,US,FL,33936,USD,-0.82,0.8423,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3372-6582-2271-70737,"Aug 2, 2021",7:41:06 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,AU,,6000,AUD,4.35,0.62082,EUR,2.7,,,,,,,,,,,,,,,,,
GPA.3372-6582-2271-70737,"Aug 2, 2021",7:41:06 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a50,AU,,6000,AUD,-0.65,0.62082,EUR,-0.4,,,,,,,,,,,,,,,,,
GPA.3305-6716-8993-37156,"Aug 2, 2021",9:27:33 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,blueline,US,ME,04005,USD,3.49,0.8424,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3305-6716-8993-37156,"Aug 2, 2021",9:27:33 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,blueline,US,ME,04005,USD,-0.52,0.8424,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3373-4769-5565-82141,"Aug 3, 2021",3:14:38 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,OnePlus8Pro,NL,,6845EM,EUR,3.5,1.0,EUR,3.5,,,,,,,,,,,,,,,,,
GPA.3324-0896-3628-01424,"Aug 3, 2021",7:48:13 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crosshatch,US,OH,45205,USD,3.49,0.84135,EUR,2.94,,,,,,,,,,,,,,,,,
GPA.3324-0896-3628-01424,"Aug 3, 2021",7:48:13 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crosshatch,US,OH,45205,USD,-0.52,0.84135,EUR,-0.44,,,,,,,,,,,,,,,,,
GPA.3312-2192-2884-93537,"Aug 3, 2021",11:40:23 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mh5lm-8m,US,MO,64133,USD,5.49,0.84255,EUR,4.63,,,,,,,,,,,,,,,,,
GPA.3312-2192-2884-93537,"Aug 3, 2021",11:40:23 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,mh5lm-8m,US,MO,64133,USD,-0.82,0.84255,EUR,-0.69,,,,,,,,,,,,,,,,,
GPA.3366-3241-0969-63801,"Aug 3, 2021",12:44:58 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,crownlte,GB,,CV225JP,GBP,1.84,1.1726,EUR,2.16,,,,,,,,,,,,,,,,,
